lines,tokens,occurrences
33,224,2,180,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxShape.java,182,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxShapeCircle.java
36,223,2,135,/home/ec2-user/core/odk/examples/DevelopersGuide/ScriptingFramework/ScriptSelector/ScriptSelector/ScriptSelector.java,184,/home/ec2-user/core/scripting/examples/java/selector/ScriptSelector.java
36,223,3,90,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedContentResultSetFactory.java,88,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedDynamicResultSetFactory.java,85,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedDynamicResultSetStubFactory.java
38,222,2,120,/home/ec2-user/core/qadevOOo/tests/java/ifc/configuration/backend/_XMultiLayerStratum.java,69,/home/ec2-user/core/qadevOOo/tests/java/ifc/configuration/backend/_XSingleLayerStratum.java
36,221,3,75,/home/ec2-user/core/qadevOOo/tests/java/ifc/ucb/_XSortedDynamicResultSetFactory.java,91,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedContentResultSetFactory.java,89,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedDynamicResultSetFactory.java
50,220,2,212,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/ConnectionLineAccessibility.java,209,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/JoinViewAccessibility.java
35,220,2,102,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxShapeControl.java,204,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxShapePolyPolygon.java
49,220,2,1147,/home/ec2-user/core/sfx2/qa/complex/sfx2/DocumentMetadataAccess.java,795,/home/ec2-user/core/unoxml/qa/complex/unoxml/RDFRepositoryTest.java
60,219,2,152,/home/ec2-user/core/odk/examples/java/Storage/Test05.java,190,/home/ec2-user/core/package/qa/ofopxmlstorages/Test05.java
59,217,2,64,/home/ec2-user/core/odk/examples/java/Storage/Test03.java,85,/home/ec2-user/core/package/qa/storages/Test03.java
47,216,2,41,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScUniqueCellFormatsEnumeration.java,40,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScUniqueCellFormatsObj.java
45,215,2,121,/home/ec2-user/core/qadevOOo/tests/java/mod/_simplereg/uno/SimpleRegistry.java,126,/home/ec2-user/core/qadevOOo/tests/java/mod/_simreg/SimpleRegistry.java
31,213,2,154,/home/ec2-user/core/qadevOOo/tests/java/ifc/util/_XURLTransformer.java,225,/home/ec2-user/core/qadevOOo/tests/java/ifc/util/_XURLTransformer.java
46,211,2,83,/home/ec2-user/core/qadevOOo/tests/java/mod/_stm/MarkableInputStream.java,83,/home/ec2-user/core/qadevOOo/tests/java/mod/_streams/uno/MarkableInputStream.java
37,211,2,213,/home/ec2-user/core/qadevOOo/tests/java/mod/_stm/ObjectInputStream.java,219,/home/ec2-user/core/qadevOOo/tests/java/mod/_streams/uno/ObjectInputStream.java
